case_index,case_id,base_seed,experiment,function_type,function_name,config_index,function_formula,shape_params,snr,snr_label,sigma_epsilon,noise_structure,x_distribution,n,R,direction,monotonicity,linearity,linearity_error,convexity,saturation,late_slope_early_slope_ratio,tp_count,tp_types,tp_pattern,tp_trend,s_curve,threshold,strength,high_spread,high_spread_ratio,changing_spread,density,clusters
5460,main_F05_cfg10_snr0p5_constant_uniform,5460000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",0.5,0p5,1.0900702315502355,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Weak,True,0.3174357289760689,False,Even,False
5461,main_F05_cfg10_snr0p6_constant_uniform,5461000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",0.6,0p6,0.9950934251415727,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Weak,False,0.2897778488638154,False,Even,False
5462,main_F05_cfg10_snr0p7_constant_uniform,5462000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",0.7,0p7,0.9212774941475809,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Weak,False,0.26828215694697294,False,Even,False
5463,main_F05_cfg10_snr0p8_constant_uniform,5463000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",0.8,0p8,0.8617761853114706,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Weak,False,0.25095497857007176,False,Even,False
5464,main_F05_cfg10_snr1_constant_uniform,5464000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",1.0,1,0.7707960526987616,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Weak,False,0.22446095654987339,False,Even,False
5465,main_F05_cfg10_snr1p2_constant_uniform,5465000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",1.2,1p2,0.7036373088317542,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.20490388196925438,False,Even,False
5466,main_F05_cfg10_snr1p5_constant_uniform,5466000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",1.5,1p5,0.6293523416211262,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.18327160357473848,False,Even,False
5467,main_F05_cfg10_snr1p8_constant_uniform,5467000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",1.8,1p8,0.5745174568743138,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.16730331904671453,False,Even,False
5468,main_F05_cfg10_snr2_constant_uniform,5468000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",2.0,2,0.5450351157751178,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.15871786448803446,False,Even,False
5469,main_F05_cfg10_snr2p5_constant_uniform,5469000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",2.5,2p5,0.48749422759905253,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.14196157369553797,False,Even,False
5470,main_F05_cfg10_snr3_constant_uniform,5470000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",3.0,3,0.44501930851593097,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.1295925936866303,False,Even,False
5471,main_F05_cfg10_snr3p5_constant_uniform,5471000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",3.5,3p5,0.4120078206109311,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.11997942801673979,False,Even,False
5472,main_F05_cfg10_snr4_constant_uniform,5472000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",4.0,4,0.3853980263493808,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.11223047827493669,False,Even,False
5473,main_F05_cfg10_snr5_constant_uniform,5473000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",5.0,5,0.3447104741245882,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.10038199142802871,False,Even,False
5474,main_F05_cfg10_snr6_constant_uniform,5474000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",6.0,6,0.3146761708105631,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.09163580178736924,False,Even,False
5475,main_F05_cfg10_snr7_constant_uniform,5475000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",7.0,7,0.29133352385587996,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.08483826715351994,False,Even,False
5476,main_F05_cfg10_snr8_constant_uniform,5476000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",8.0,8,0.2725175578875589,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.07935893224401723,False,Even,False
5477,main_F05_cfg10_snr10_constant_uniform,5477000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",10.0,10,0.24374711379952627,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Medium,False,0.07098078684776898,False,Even,False
5478,main_F05_cfg10_snr12_constant_uniform,5478000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",12.0,12,0.22250965425796548,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.06479629684331514,False,Even,False
5479,main_F05_cfg10_snr15_constant_uniform,5479000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",15.0,15,0.19901868502831455,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.05795556977276308,False,Even,False
5480,main_F05_cfg10_snr18_constant_uniform,5480000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",18.0,18,0.18167837192503924,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.05290595482934482,False,Even,False
5481,main_F05_cfg10_snr20_constant_uniform,5481000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",20.0,20,0.1723552370622941,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.05019099571401436,False,Even,False
5482,main_F05_cfg10_snr25_constant_uniform,5482000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",25.0,25,0.15415921053975232,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.044892191309974676,False,Even,False
5483,main_F05_cfg10_snr30_constant_uniform,5483000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",30.0,30,0.14072746176635084,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.04098077639385088,False,Even,False
5484,main_F05_cfg10_snr35_constant_uniform,5484000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",35.0,35,0.13028831269326085,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.037940826489711636,False,Even,False
5485,main_F05_cfg10_snr40_constant_uniform,5485000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",40.0,40,0.12187355689976313,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.03549039342388449,False,Even,False
5486,main_F05_cfg10_snr50_constant_uniform,5486000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",50.0,50,0.10900702315502356,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.031743572897606896,False,Even,False
5487,main_F05_cfg10_snr60_constant_uniform,5487000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",60.0,60,0.09950934251415727,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.02897778488638154,False,Even,False
5488,main_F05_cfg10_snr80_constant_uniform,5488000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",80.0,80,0.08617761853114705,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.02509549785700718,False,Even,False
5489,main_F05_cfg10_snr100_constant_uniform,5489000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",100.0,100,0.07707960526987616,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.022446095654987338,False,Even,False
5490,main_F05_cfg10_snr130_constant_uniform,5490000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",130.0,130,0.06760328592696524,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.01968652819633931,False,Even,False
5491,main_F05_cfg10_snr170_constant_uniform,5491000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",170.0,170,0.05911735859617029,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.017215369503694376,False,Even,False
5492,main_F05_cfg10_snr200_constant_uniform,5492000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",200.0,200,0.05450351157751178,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.015871786448803448,False,Even,False
5493,main_F05_cfg10_snr300_constant_uniform,5493000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",300.0,300,0.0445019308515931,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.01295925936866303,False,Even,False
5494,main_F05_cfg10_snr500_constant_uniform,5494000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",500.0,500,0.03447104741245882,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.010038199142802871,False,Even,False
5495,main_F05_cfg10_snr700_constant_uniform,5495000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",700.0,700,0.029133352385587997,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.008483826715351995,False,Even,False
5496,main_F05_cfg10_snr1000_constant_uniform,5496000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",1000.0,1000,0.024374711379952625,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.007098078684776898,False,Even,False
5497,main_F05_cfg10_snr2000_constant_uniform,5497000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",2000.0,2000,0.01723552370622941,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.005019099571401436,False,Even,False
5498,main_F05_cfg10_snr5000_constant_uniform,5498000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",5000.0,5000,0.010900702315502355,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.0031743572897606894,False,Even,False
5499,main_F05_cfg10_snr10000_constant_uniform,5499000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",10000.0,10000,0.0077079605269876166,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.002244609565498734,False,Even,False
5500,main_F05_cfg10_snrinf_constant_uniform,5500000,main,F05,Log,10,f(x) = log(1 + a*x),"{""a"": 30.0}",inf,inf,0.0,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.37936564645639914,Concave,Strong,0.07326351810376536,0,,,,False,False,Strong,False,0.0,False,Even,False
5501,main_F05_cfg11_snr0p05_constant_uniform,5501000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.05,0p05,3.5971819219686085,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Very Weak,True,0.9686581699115934,False,Even,False
5502,main_F05_cfg11_snr0p08_constant_uniform,5502000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.08,0p08,2.8438220078507213,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Very Weak,True,0.7657915227627545,False,Even,False
5503,main_F05_cfg11_snr0p1_constant_uniform,5503000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.1,0p1,2.5435917301856614,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Very Weak,True,0.6849447605962387,False,Even,False
5504,main_F05_cfg11_snr0p13_constant_uniform,5504000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.13,0p13,2.2308775248023758,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Very Weak,True,0.6007362950632644,False,Even,False
5505,main_F05_cfg11_snr0p17_constant_uniform,5505000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.17,0p17,1.9508458029741094,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Very Weak,True,0.5253286506717589,False,Even,False
5506,main_F05_cfg11_snr0p2_constant_uniform,5506000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.2,0p2,1.7985909609843043,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Very Weak,True,0.4843290849557967,False,Even,False
5507,main_F05_cfg11_snr0p25_constant_uniform,5507000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.25,0p25,1.6087086609910306,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Very Weak,True,0.4331971029765729,False,Even,False
5508,main_F05_cfg11_snr0p3_constant_uniform,5508000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.3,0p3,1.4685433701311976,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Weak,True,0.3954530419102622,False,Even,False
5509,main_F05_cfg11_snr0p4_constant_uniform,5509000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.4,0p4,1.2717958650928307,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Weak,True,0.3424723802981193,False,Even,False
5510,main_F05_cfg11_snr0p5_constant_uniform,5510000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.5,0p5,1.1375288031402886,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Weak,True,0.30631660910510183,False,Even,False
5511,main_F05_cfg11_snr0p6_constant_uniform,5511000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.6,0p6,1.0384169754863157,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Weak,False,0.27962752757559434,False,Even,False
5512,main_F05_cfg11_snr0p7_constant_uniform,5512000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.7,0p7,0.9613873078502521,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Weak,False,0.25888478547918864,False,Even,False
5513,main_F05_cfg11_snr0p8_constant_uniform,5513000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",0.8,0p8,0.8992954804921521,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Weak,False,0.24216454247789834,False,Even,False
5514,main_F05_cfg11_snr1_constant_uniform,5514000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",1.0,1,0.8043543304955153,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Weak,False,0.21659855148828644,False,Even,False
5515,main_F05_cfg11_snr1p2_constant_uniform,5515000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",1.2,1p2,0.7342716850655988,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.1977265209551311,False,Even,False
5516,main_F05_cfg11_snr1p5_constant_uniform,5516000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",1.5,1p5,0.6567525607039985,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.1768519767240839,False,Even,False
5517,main_F05_cfg11_snr1p8_constant_uniform,5517000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",1.8,1p8,0.5995303203281015,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.1614430283185989,False,Even,False
5518,main_F05_cfg11_snr2_constant_uniform,5518000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",2.0,2,0.5687644015701443,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.15315830455255092,False,Even,False
5519,main_F05_cfg11_snr2p5_constant_uniform,5519000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",2.5,2p5,0.5087183460371323,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.13698895211924772,False,Even,False
5520,main_F05_cfg11_snr3_constant_uniform,5520000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",3.0,3,0.46439418923542697,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.12505323200784518,False,Even,False
5521,main_F05_cfg11_snr3p5_constant_uniform,5521000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",3.5,3p5,0.42994547461173616,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.11577679573438326,False,Even,False
5522,main_F05_cfg11_snr4_constant_uniform,5522000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",4.0,4,0.40217716524775765,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.10829927574414322,False,Even,False
5523,main_F05_cfg11_snr5_constant_uniform,5523000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",5.0,5,0.3597181921968609,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.09686581699115936,False,Even,False
5524,main_F05_cfg11_snr6_constant_uniform,5524000,main,F05,Log,11,f(x) = log(1 + a*x),"{""a"": 40.0}",6.0,6,0.32837628035199923,constant,uniform,500,100,Positive,Monotonic,Nonlinear,0.4082939330783339,Concave,Strong,0.0636173515561168,0,,,,False,False,Medium,False,0.08842598836204195,False,Even,False
